,Price,MarketCap,TransactionCount,ActiveAddress,Asset,Date
5870,151.21880949,16447254134.652933,606420,213221,ETH,2019-12-01
5871,149.096359064,16218178307.832096,670212,256251,ETH,2019-12-02
5872,148.046942632,16105781422.400944,601635,224906,ETH,2019-12-03
5873,146.726540709,15963856666.500769,651094,227906,ETH,2019-12-04
5874,149.29013001,16244535275.038837,609474,227601,ETH,2019-12-05
5875,149.065628679,16221862769.762062,565389,216599,ETH,2019-12-06
5876,148.774303044,16191920214.658245,478572,182090,ETH,2019-12-07
5877,151.325352635,16471333938.642874,425673,168607,ETH,2019-12-08
5878,148.286043828,16142264036.257687,620477,241564,ETH,2019-12-09
5879,146.194778851,15916360186.843561,618075,225919,ETH,2019-12-10
5880,143.624785892,15638239928.270338,613031,225616,ETH,2019-12-11
5881,145.571027071,15851886568.287407,623624,216982,ETH,2019-12-12
5882,144.931356412,15783885754.908985,610843,219870,ETH,2019-12-13
5883,142.865000022,15560363869.01703,541370,190180,ETH,2019-12-14
5884,143.087686866,15586146267.172909,516275,193070,ETH,2019-12-15
5885,133.736848711,14569002102.082922,619748,227218,ETH,2019-12-16
5886,121.87711509,13278310260.398819,629629,217347,ETH,2019-12-17
5887,132.889674687,14479494540.229212,649513,231445,ETH,2019-12-18
5888,129.339643454,14094034383.374508,609088,220025,ETH,2019-12-19
5889,129.117422858,14071154843.298197,600396,217504,ETH,2019-12-20
5890,128.104759973,13962142445.198025,533932,198017,ETH,2019-12-21
5891,132.438041341,14435796232.445967,519344,185181,ETH,2019-12-22
5892,128.607145015,14019557921.268717,620948,219213,ETH,2019-12-23
5893,128.953188461,14058632522.445374,593210,202295,ETH,2019-12-24
5894,126.655141402,13809404890.307487,556708,193762,ETH,2019-12-25
5895,126.396280778,13782490462.755173,578903,208066,ETH,2019-12-26
5896,127.299775325,13882336451.212093,571090,202000,ETH,2019-12-27
5897,128.331605522,13996206628.865288,507602,186308,ETH,2019-12-28
5898,134.68619526,14690657044.367393,472455,173154,ETH,2019-12-29
5899,132.680650164,14473288853.718298,575779,218531,ETH,2019-12-30
5900,129.620485266,14140819062.582876,545775,192465,ETH,2019-12-31
5901,130.656490958,14255187448.41923,456132,158039,ETH,2020-01-01
5902,127.42471839,13904097811.37236,489362,174751,ETH,2020-01-02
5903,134.157550565,14640590447.336956,572324,209314,ETH,2020-01-03
5904,135.084416539,14743593137.935684,550417,198434,ETH,2020-01-04
5905,136.244924857,14872097987.574879,514284,188242,ETH,2020-01-05
5906,144.177875525,15740024804.102568,616714,220084,ETH,2020-01-06
5907,143.700847337,15689903940.044098,635041,222686,ETH,2020-01-07
5908,141.397891359,15440381031.730165,640242,231972,ETH,2020-01-08
5909,138.945096491,15174432065.790659,607284,229864,ETH,2020-01-09
5910,143.963781218,15724500243.812096,591067,212376,ETH,2020-01-10
5911,142.962436783,15617078577.270592,536441,195503,ETH,2020-01-11
5912,145.723579189,15920692526.379549,512489,179478,ETH,2020-01-12
5913,144.407381631,15778862408.92839,553051,210234,ETH,2020-01-13
5914,165.955358611,18135595132.223114,657842,243662,ETH,2020-01-14
5915,166.230685102,18167938187.214737,685142,251197,ETH,2020-01-15
5916,164.391010988,17969111822.95269,680972,259840,ETH,2020-01-16
5917,170.77995796,18669819725.40343,658121,233997,ETH,2020-01-17
5918,175.36567147,19173518385.377754,614366,224459,ETH,2020-01-18
5919,166.969841975,18257860132.229927,602414,216565,ETH,2020-01-19
5920,167.120509335,18276605624.371002,585776,214994,ETH,2020-01-20
5921,169.69716391,18560720270.098648,547468,212778,ETH,2020-01-21
5922,168.294161709,18409540284.227806,504302,195327,ETH,2020-01-22
5923,162.928558428,17824844916.43074,542932,215879,ETH,2020-01-23
5924,163.051182861,17840474152.561108,487578,175548,ETH,2020-01-24
5925,161.283936353,17649300726.614464,427906,169319,ETH,2020-01-25
5926,168.077100489,18394957392.688976,420675,151943,ETH,2020-01-26
5927,170.930890433,18709624357.445744,467263,184006,ETH,2020-01-27
5928,176.370320541,19307401921.14164,516590,190032,ETH,2020-01-28
5929,175.050337929,19165298454.850742,539418,198091,ETH,2020-01-29
5930,184.690476436,20223238741.003357,550727,196317,ETH,2020-01-30
5931,180.160175239,19729639152.469418,558016,199320,ETH,2020-01-31
5932,183.673947121,20116922423.85247,523825,188582,ETH,2020-02-01
5933,188.617538168,20660943593.631763,518531,187975,ETH,2020-02-02
5934,189.865063235,20800190364.17029,607290,235763,ETH,2020-02-03
5935,189.250602393,20735483965.50846,511390,202067,ETH,2020-02-04
5936,204.230244698,22379518960.291004,595924,232299,ETH,2020-02-05
5937,212.339079745,23270990042.646812,592974,232694,ETH,2020-02-06
5938,222.646891362,24403707436.867153,610157,241046,ETH,2020-02-07
5939,223.420914339,24491582082.41696,637410,252688,ETH,2020-02-08
5940,228.581554543,25060396761.62805,606286,254846,ETH,2020-02-09
5941,223.603515212,24517702811.272945,652443,247622,ETH,2020-02-10
5942,235.902957262,25869537868.753643,688345,267073,ETH,2020-02-11
5943,265.061723272,29070749870.036945,777995,317429,ETH,2020-02-12
5944,267.869691093,29382365787.013367,745784,292883,ETH,2020-02-13
5945,284.703924253,31232800854.965435,756107,271863,ETH,2020-02-14
5946,264.340641311,29002490593.765965,682482,260384,ETH,2020-02-15
5947,260.918530034,28630610464.605293,646440,243737,ETH,2020-02-16
5948,266.619211391,29259767742.617527,681631,259780,ETH,2020-02-17
5949,281.724888308,30921356911.805317,717631,273431,ETH,2020-02-18
5950,260.674851877,28614559538.623505,676092,254437,ETH,2020-02-19
5951,258.38825168,28367065736.802135,673963,251714,ETH,2020-02-20
5952,265.633940255,29166134334.41404,654207,259119,ETH,2020-02-21
5953,262.136644236,28785721513.099583,590775,251003,ETH,2020-02-22
5954,273.455840602,30032433915.93772,592862,263038,ETH,2020-02-23
5955,265.089250669,29117156652.649483,672282,269304,ETH,2020-02-24
5956,248.666830569,27316697086.78014,654287,243760,ETH,2020-02-25
5957,226.048925827,24835157199.2456,689630,253226,ETH,2020-02-26
5958,225.61445735,24790497882.75298,699628,262982,ETH,2020-02-27
5959,227.068366954,24953349341.6252,673112,254412,ETH,2020-02-28
5960,220.138679118,24194815824.01281,605475,229653,ETH,2020-02-29
5961,218.769824028,24047335388.592937,615803,224898,ETH,2020-03-01
5962,230.510890718,25341069369.01568,670347,261199,ETH,2020-03-02
5963,224.546845236,24688489079.428852,644090,232483,ETH,2020-03-03
5964,224.292407491,24663592122.75924,653053,245531,ETH,2020-03-04
5965,228.729938314,25154621819.86151,707591,268443,ETH,2020-03-05
5966,243.230273156,26752643013.79745,662121,246921,ETH,2020-03-06
5967,237.710503246,26148780349.848595,617504,229749,ETH,2020-03-07
5968,201.812520995,22202677908.97944,640430,224630,ETH,2020-03-08
5969,201.194115469,22137362627.494396,759385,263200,ETH,2020-03-09
5970,200.976627548,22116177385.759666,746254,251075,ETH,2020-03-10
5971,194.813816901,21440665151.38567,701486,247064,ETH,2020-03-11
5972,111.210712286,12241056646.847897,730420,249261,ETH,2020-03-12
5973,132.932970542,14633827928.435596,818840,288381,ETH,2020-03-13
5974,123.414366063,13587659027.564056,666309,247489,ETH,2020-03-14
5975,125.219443993,13788105311.15698,636791,230493,ETH,2020-03-15
5976,110.588265097,12178548214.121449,763349,270925,ETH,2020-03-16
5977,114.150279052,12572374957.723244,745394,271955,ETH,2020-03-17
5978,114.528519025,12615603769.125639,753646,301347,ETH,2020-03-18
5979,136.785593182,15069148070.860218,845435,361267,ETH,2020-03-19
5980,132.077162761,14552235736.590534,805367,327059,ETH,2020-03-20
5981,132.586948647,14610231837.772917,836296,389114,ETH,2020-03-21
5982,123.307074414,13589314914.893137,720904,294502,ETH,2020-03-22
5983,134.591070534,14834752783.026339,782032,314975,ETH,2020-03-23
5984,138.768074002,15297031677.6061,770431,307960,ETH,2020-03-24
5985,136.09152113,15003842190.473051,747194,283836,ETH,2020-03-25
5986,138.377415226,15257742004.262484,754356,294083,ETH,2020-03-26
5987,134.052962568,14782761733.968493,729976,295685,ETH,2020-03-27
5988,131.016170886,14449658147.681622,649557,242021,ETH,2020-03-28
5989,125.72725898,13868079156.761145,597830,224204,ETH,2020-03-29
5990,133.05521432,14678177887.31434,708026,267567,ETH,2020-03-30
5991,133.756588602,14757368136.314333,719466,255479,ETH,2020-03-31
5992,135.000948255,14896513934.120129,667946,247865,ETH,2020-04-01
5993,141.642001008,15631239620.100643,705382,262948,ETH,2020-04-02
5994,141.957366948,15667979453.033743,703461,266696,ETH,2020-04-03
5995,145.377306567,16047413503.820126,608257,230773,ETH,2020-04-04
5996,143.628661781,15856342097.844402,600517,223323,ETH,2020-04-05
5997,168.81916137,18639610319.741505,755647,287360,ETH,2020-04-06
5998,165.285948188,18251779540.841587,765429,275348,ETH,2020-04-07
5999,172.696585994,19072455244.131443,815798,341429,ETH,2020-04-08
6000,170.862725923,18872252701.913425,703439,273927,ETH,2020-04-09
6001,158.338614114,17491100437.674435,726690,268633,ETH,2020-04-10
6002,157.995632669,17455343233.14575,661683,248404,ETH,2020-04-11
6003,161.259848185,17818189309.991966,657684,260341,ETH,2020-04-12
6004,156.323443237,17274888199.44235,728289,285951,ETH,2020-04-13
6005,157.46124841,17402766048.881027,796873,326006,ETH,2020-04-14
6006,153.273393849,16942016139.168726,773926,299330,ETH,2020-04-15
6007,172.04018088,19018741619.414978,771878,281971,ETH,2020-04-16
6008,171.565585846,18968601120.35965,768103,303203,ETH,2020-04-17
6009,186.751201783,20650081128.21578,764844,308485,ETH,2020-04-18
6010,181.527161869,20074909703.398617,723454,290892,ETH,2020-04-19
6011,171.945560386,19017641281.10778,809192,317088,ETH,2020-04-20
6012,172.601524499,19092536485.706398,796814,307535,ETH,2020-04-21
6013,182.578883228,20198700305.20378,773927,299785,ETH,2020-04-22
6014,184.949545753,20463490201.225082,808417,324012,ETH,2020-04-23
6015,189.306109341,20948095378.584473,827271,332408,ETH,2020-04-24
6016,195.453161642,21630969091.52328,769555,300984,ETH,2020-04-25
6017,197.327898074,21841133142.283947,781880,297998,ETH,2020-04-26
6018,197.250485447,21835253069.166718,824714,320195,ETH,2020-04-27
6019,198.415382994,21966898634.26995,819643,320857,ETH,2020-04-28
6020,216.968223855,24023897434.89553,876069,343693,ETH,2020-04-29
6021,207.408224605,22968191239.101578,875744,338398,ETH,2020-04-30
6022,214.068067806,23708649011.463684,802828,326542,ETH,2020-05-01
6023,215.340632944,23852527041.23551,744849,312607,ETH,2020-05-02
6024,210.983229067,23372734926.570488,767966,328980,ETH,2020-05-03
6025,208.290927693,23077341360.196938,753709,297043,ETH,2020-05-04
6026,206.655814364,22898995479.97024,758774,295406,ETH,2020-05-05
6027,204.040878521,22611986072.70979,807263,314809,ETH,2020-05-06
6028,212.824215976,23588265239.594223,856466,325480,ETH,2020-05-07
6029,213.078202524,23619345749.622387,866232,332114,ETH,2020-05-08
6030,211.497347593,23446971262.702595,869297,340301,ETH,2020-05-09
6031,188.599570436,20911071677.672382,842907,329149,ETH,2020-05-10
6032,185.792983764,20602420640.042526,857810,331093,ETH,2020-05-11
6033,189.271001019,20990664719.3019,849091,313852,ETH,2020-05-12
6034,199.241630087,22099159850.115143,834694,292856,ETH,2020-05-13
6035,203.042760176,22523548087.78295,799119,296751,ETH,2020-05-14
6036,195.581105922,21698483894.978027,871220,317965,ETH,2020-05-15
6037,200.721307574,22271473484.57785,853345,309376,ETH,2020-05-16
6038,207.151978688,22987838061.305317,783657,296554,ETH,2020-05-17
6039,214.482890481,23804259394.220894,837550,317913,ETH,2020-05-18
6040,213.42421555,23689647945.249157,820582,323997,ETH,2020-05-19
6041,210.008408979,23313362780.397625,833584,320157,ETH,2020-05-20
6042,199.869702235,22190574295.316135,848654,325287,ETH,2020-05-21
6043,207.195299323,23006694630.300625,897080,335941,ETH,2020-05-22
6044,208.877378723,23196355955.61911,847071,331432,ETH,2020-05-23
6045,202.601052966,22502101255.501194,801039,299675,ETH,2020-05-24
6046,205.392487095,22814901451.836594,858357,316446,ETH,2020-05-25
6047,201.824019812,22421277818.572685,898761,334357,ETH,2020-05-26
6048,208.824042301,23201774489.885094,877458,331660,ETH,2020-05-27
6049,219.629846565,24405342572.310318,890074,338742,ETH,2020-05-28
6050,220.791959038,24537480348.795982,930387,372442,ETH,2020-05-29
6051,242.303599809,26931457100.811527,867702,345357,ETH,2020-05-30
6052,230.926016558,25670026180.656315,834793,326901,ETH,2020-05-31
6053,246.957744662,27455485781.48576,913861,353919,ETH,2020-06-01
6054,237.232150676,26377494776.908512,963567,387293,ETH,2020-06-02
6055,244.011245319,27134554400.694256,880922,350695,ETH,2020-06-03
6056,244.405453921,27181700552.836945,914752,365838,ETH,2020-06-04
6057,241.252801036,26834390035.817192,886531,346324,ETH,2020-06-05
6058,241.790079023,26897437386.907944,928843,331250,ETH,2020-06-06
6059,245.016560068,27259703421.485085,926111,316266,ETH,2020-06-07
6060,246.411848688,27418279861.494453,947847,368326,ETH,2020-06-08
6061,244.762832643,27238149825.52158,904647,360711,ETH,2020-06-09
6062,247.387706223,27533584366.422855,921070,347005,ETH,2020-06-10
6063,231.846179185,25807007917.076057,908127,348213,ETH,2020-06-11
6064,237.433633482,26432204281.226593,871949,363496,ETH,2020-06-12
6065,239.013119088,26611300889.935753,818841,342430,ETH,2020-06-13
6066,234.114695213,26069118814.769627,771177,317493,ETH,2020-06-14
6067,230.154956193,25631330641.950016,895834,354751,ETH,2020-06-15
6068,234.543202211,26123204829.052944,889379,351608,ETH,2020-06-16
6069,233.087630463,25964230345.326412,866031,345907,ETH,2020-06-17
6070,232.011836938,25847555172.3128,899528,373800,ETH,2020-06-18
6071,227.113046362,25304915788.6308,928760,361984,ETH,2020-06-19
6072,229.14005516,25533887895.989384,921647,365495,ETH,2020-06-20
6073,228.852321851,25504954967.748943,959927,350050,ETH,2020-06-21
6074,242.469977126,27025899058.40788,1064156,384344,ETH,2020-06-22
6075,244.126087345,27213821904.737286,1093753,399294,ETH,2020-06-23
6076,235.550653947,26261102156.89536,1045071,380345,ETH,2020-06-24
6077,233.164298746,25998226480.50082,1015715,377000,ETH,2020-06-25
6078,229.739634476,25619495639.653286,991287,379735,ETH,2020-06-26
6079,223.047780639,24876251352.06613,991293,373462,ETH,2020-06-27
6080,225.556105652,25159101169.41988,965677,383848,ETH,2020-06-28
6081,228.32176352,25470681451.988605,1032419,444341,ETH,2020-06-29
6082,226.333193844,25251948371.179523,1080182,422176,ETH,2020-06-30
6083,231.096872279,25786565371.49129,1018524,409751,ETH,2020-07-01
6084,229.392201582,25599464279.56952,1017601,405200,ETH,2020-07-02
6085,225.387063259,25155583256.49737,996984,386854,ETH,2020-07-03
6086,228.765700067,25535771335.786987,922213,382929,ETH,2020-07-04
6087,227.819010324,25433199121.11908,856007,342832,ETH,2020-07-05
6088,241.591129719,26973978627.27134,996057,381398,ETH,2020-07-06
6089,238.966270642,26684181477.954803,1040584,404891,ETH,2020-07-07
6090,246.662511287,27546960215.401863,1067632,405049,ETH,2020-07-08
6091,243.35209027,27180569706.533703,1047679,402552,ETH,2020-07-09
6092,240.984985207,26919434379.39353,1014618,383527,ETH,2020-07-10
6093,239.45817693,26752173471.813023,962829,389665,ETH,2020-07-11
6094,242.131695235,27054167917.81162,978093,370430,ETH,2020-07-12
6095,239.60458484,26775081659.101006,1121975,420213,ETH,2020-07-13
6096,240.211494177,26846156312.006626,1075866,416889,ETH,2020-07-14
6097,238.423526948,26649586326.868023,1086669,434719,ETH,2020-07-15
6098,233.895904089,26146674990.245697,1040473,392747,ETH,2020-07-16
6099,232.78008747,26025093995.329624,1048602,384442,ETH,2020-07-17
6100,235.472718127,26329369254.36276,1039404,361487,ETH,2020-07-18
6101,238.551248356,26676827687.731503,1046919,374151,ETH,2020-07-19
6102,236.453358793,26445440723.97052,1116311,411940,ETH,2020-07-20
6103,245.09489923,27415250666.565155,1088336,376641,ETH,2020-07-21
6104,262.190656292,29331068053.2696,1105254,395975,ETH,2020-07-22
6105,274.465803022,30708057893.951687,1115462,413441,ETH,2020-07-23
6106,279.055760819,31225411975.667595,1114768,391600,ETH,2020-07-24
6107,304.056761197,34027019615.02618,1140854,412990,ETH,2020-07-25
6108,309.423136273,34631808800.48193,1106840,414511,ETH,2020-07-26
6109,322.250783773,36071906877.42633,1222456,451420,ETH,2020-07-27
6110,316.462708277,35428329065.425705,1193423,482982,ETH,2020-07-28
6111,317.959103807,35600188784.05243,1126293,410744,ETH,2020-07-29
6112,334.793377749,37489545489.19978,1126873,416136,ETH,2020-07-30
6113,345.904443335,38738465420.186646,1174132,423534,ETH,2020-07-31
6114,385.12357038,43135965246.958435,1139217,442810,ETH,2020-08-01
6115,370.269148979,41477244978.227196,1091484,427668,ETH,2020-08-02
6116,386.780781169,43332151559.30926,1138237,445766,ETH,2020-08-03
6117,389.65445772099997,43659375761.02762,1131864,455335,ETH,2020-08-04
6118,401.779810376,45023431048.7856,1147306,459418,ETH,2020-08-05
6119,395.135818394,44284342615.95383,1169362,463473,ETH,2020-08-06
6120,379.644330606,42553328395.48314,1205712,439801,ETH,2020-08-07
6121,391.616756205,43900595586.04864,1136926,416095,ETH,2020-08-08
6122,390.435118618,43773470597.617256,1176856,389809,ETH,2020-08-09
6123,395.820555289,44382641303.52997,1236002,409219,ETH,2020-08-10
6124,380.369276846,42655298329.7594,1204601,403134,ETH,2020-08-11
6125,391.312314585,43887834424.71791,1171514,349712,ETH,2020-08-12
6126,429.912672442,48222921213.882866,1155677,375735,ETH,2020-08-13
6127,437.147800819,49040444651.50023,1146851,389349,ETH,2020-08-14
6128,433.247997117,48608840252.043655,1066038,400232,ETH,2020-08-15
6129,434.035769907,48703135118.19151,1105236,395155,ETH,2020-08-16
6130,430.001858256,48256256792.96088,1139671,396944,ETH,2020-08-17
6131,423.934581814,47581195722.86199,1175295,387219,ETH,2020-08-18
6132,406.634244473,45645011739.252174,1179851,394997,ETH,2020-08-19
6133,416.649162286,46774878643.5731,1146082,392227,ETH,2020-08-20
6134,388.676127759,43639786398.08318,1208427,417138,ETH,2020-08-21
6135,396.105807936,44479322771.00157,1058259,374847,ETH,2020-08-22
6136,391.734524058,43993847979.082466,1078264,389495,ETH,2020-08-23
6137,408.219087048,45850694922.44989,1113251,395717,ETH,2020-08-24
6138,384.517629924,43193747080.10456,1095875,383953,ETH,2020-08-25
6139,386.53346602,43425507604.70922,1119667,394674,ETH,2020-08-26
6140,382.493596228,42976832650.157166,1096179,389633,ETH,2020-08-27
6141,395.707247526,44466906596.33362,1084109,367648,ETH,2020-08-28
6142,400.271934865,44985305942.91922,1074630,339223,ETH,2020-08-29
6143,428.104883415,48119208847.88551,1070976,314721,ETH,2020-08-30
6144,435.567476928,48964013606.69457,1172600,369137,ETH,2020-08-31
6145,478.086841172,53750305501.61776,1174052,365472,ETH,2020-09-01
6146,440.439451959,49523666567.41267,1097560,346127,ETH,2020-09-02
6147,386.370113686,43449250132.21074,1085398,348892,ETH,2020-09-03
6148,388.241140415,43665037897.14391,1093502,390566,ETH,2020-09-04
6149,335.260079079,37710876056.17493,989284,313397,ETH,2020-09-05
6150,353.362265679,39751932971.510414,981645,345825,ETH,2020-09-06
6151,352.673494754,39679211917.128456,1012307,350898,ETH,2020-09-07
6152,337.602111896,37988130335.14813,990450,341801,ETH,2020-09-08
6153,351.110016528,39512841519.7724,1014037,319403,ETH,2020-09-09
6154,368.101907072,41430069853.69008,1076470,314681,ETH,2020-09-10
6155,374.695588755,42177315573.074974,1034876,310103,ETH,2020-09-11
6156,387.183109613,43588213856.673836,987614,310432,ETH,2020-09-12
6157,365.570005047,41160039020.204636,1001547,289441,ETH,2020-09-13
6158,377.268875067,42482325541.43891,1031742,312663,ETH,2020-09-14
6159,364.83921823,41087652236.169846,1041353,339271,ETH,2020-09-15
6160,365.812291316,41202160998.617455,990428,314632,ETH,2020-09-16
6161,389.019219686,43821363552.79898,1318619,443546,ETH,2020-09-17
6162,384.364541978,43302203981.46996,1180102,426767,ETH,2020-09-18
6163,385.544383604,43440375212.745476,1042242,378055,ETH,2020-09-19
6164,371.052826188,41812660705.53327,1053943,401017,ETH,2020-09-20
6165,341.78607406,38519381920.755005,1088491,399924,ETH,2020-09-21
6166,344.503162317,38830232255.03025,1030112,365505,ETH,2020-09-22
6167,320.585544328,36138765101.636086,1037911,375632,ETH,2020-09-23
6168,349.356655616,39386805380.481895,1045128,390983,ETH,2020-09-24
6169,352.161853981,39707812161.588806,994230,356886,ETH,2020-09-25
6170,354.965268234,40028671465.44932,945226,355954,ETH,2020-09-26
6171,357.321700713,40299136257.87192,919927,346970,ETH,2020-09-27
6172,354.950492867,40036431987.66024,1029588,368632,ETH,2020-09-28
6173,359.963421045,40606637591.595894,1040824,368241,ETH,2020-09-29
6174,360.02237269,40618080137.57448,1038148,367119,ETH,2020-09-30
6175,353.231293731,39856606925.08827,977487,358750,ETH,2020-10-01
6176,346.2388818942237,39072222184.86161,961930,350169,ETH,2020-10-02
6177,346.52208571591666,39108794496.08175,915317,326563,ETH,2020-10-03
6178,352.5724536786027,39796321189.59334,934614,337957,ETH,2020-10-04
6179,353.95432888880674,39957051965.59902,978276,327199,ETH,2020-10-05
6180,340.8156931000111,38478439499.97639,1027169,348568,ETH,2020-10-06
6181,341.808668893047,38595054013.8552,991488,351256,ETH,2020-10-07
6182,350.7661452662558,39611117814.02498,978427,347580,ETH,2020-10-08
6183,365.5905106443448,41290072531.38271,1010658,372579,ETH,2020-10-09
6184,370.96758819497745,41902379946.153564,999234,364289,ETH,2020-10-10
6185,375.142049146778,42379031240.12888,967603,354427,ETH,2020-10-11
6186,387.73126575427335,43806446079.63905,1046331,369444,ETH,2020-10-12
6187,381.19144210248214,43072804632.191376,1076193,403473,ETH,2020-10-13
6188,379.48415416154097,42885053968.07286,1046282,391380,ETH,2020-10-14
6189,377.44184567405705,42659404076.59207,1205101,530336,ETH,2020-10-15
6190,366.2290052407567,41397042574.846985,1126630,482312,ETH,2020-10-16
6191,368.8381423856957,41696980682.72015,1019812,429359,ETH,2020-10-17
6192,378.21616905937,42762223696.61775,961737,365294,ETH,2020-10-18
6193,379.93617490557324,42961928619.41435,1083437,394625,ETH,2020-10-19
6194,369.1373578646947,41745836050.45921,1062295,387440,ETH,2020-10-20
6195,392.1889917364208,44358058456.81422,1119349,420394,ETH,2020-10-21
6196,413.7737210602115,46805008122.17136,1152095,451140,ETH,2020-10-22
6197,409.36850967599935,46312211620.31509,1088045,428684,ETH,2020-10-23
6198,412.6791009529401,46692391003.8595,980652,392615,ETH,2020-10-24
6199,406.1567121290554,45959881167.42646,930622,349205,ETH,2020-10-25
6200,393.6671235558937,44551887247.81887,1042381,381006,ETH,2020-10-26
6201,403.37387205701776,45655908226.504654,1039943,384836,ETH,2020-10-27
6202,388.9225635172634,44025542968.600426,1089136,407905,ETH,2020-10-28
6203,386.6965623754292,43778826720.33832,1056030,375870,ETH,2020-10-29
6204,383.4458514774354,43415970731.26047,1066837,388942,ETH,2020-10-30
6205,386.5185179674772,43769114880.978134,1042988,408519,ETH,2020-10-31
6206,395.2129611697478,44759034755.587494,1003998,381618,ETH,2020-11-01
6207,384.00695237414874,43495083762.167915,1111036,415240,ETH,2020-11-02
6208,387.06294274292964,43846471296.495056,1081360,408909,ETH,2020-11-03
6209,401.74739512890596,45515358102.05934,1102325,464479,ETH,2020-11-04
6210,413.99223389820895,46908233454.36254,1091225,425219,ETH,2020-11-05
6211,454.46756244132837,51500560133.41293,1134082,458345,ETH,2020-11-06
6212,436.0732550448979,49422002422.69657,1094038,431888,ETH,2020-11-07
6213,453.6422321041162,51419323124.071495,985815,395733,ETH,2020-11-08
6214,444.69007645495594,50410625194.43821,1113074,430427,ETH,2020-11-09
6215,449.5767687523073,50970632674.90656,1116142,415848,ETH,2020-11-10
6216,462.45733944828885,52437231728.91729,1055364,425700,ETH,2020-11-11
6217,460.7509484078175,52249980032.845215,1068518,407933,ETH,2020-11-12
6218,474.5088781752494,53816597213.372826,1114952,424626,ETH,2020-11-13
6219,460.5441748125987,52239046941.12384,1036491,423499,ETH,2020-11-14
6220,447.88828942419974,50809593040.345024,1000590,383372,ETH,2020-11-15
6221,460.0364889031251,52193915166.59085,1070371,415789,ETH,2020-11-16
6222,481.03344036449465,54582676348.737,1132922,434040,ETH,2020-11-17
6223,479.590814103675,54425412914.37655,1083805,414826,ETH,2020-11-18
6224,471.2366886444449,53483840166.72223,1085776,435240,ETH,2020-11-19
6225,509.7577827559665,57862714769.58123,1124857,440415,ETH,2020-11-20
6226,549.9270824902901,62429856000.79528,1132067,462587,ETH,2020-11-21
6227,564.0637095822408,64042335075.56424,1107253,449415,ETH,2020-11-22
6228,607.3382602755966,68963797764.4493,1178019,468215,ETH,2020-11-23
6229,602.5804973303467,68431794523.30505,1202414,458576,ETH,2020-11-24
6230,572.1228286884614,64980609492.0562,1170459,476225,ETH,2020-11-25
6231,518.03285766568,58844194671.967354,1137568,415748,ETH,2020-11-26
6232,516.5955283881825,58687822232.675125,1071883,445041,ETH,2020-11-27
6233,537.8343244015925,61108029307.963615,964209,406923,ETH,2020-11-28
6234,574.2247051888886,65250436050.36168,965701,438952,ETH,2020-11-29
6235,615.240538966961,69919572861.32376,1142707,428456,ETH,2020-11-30
6236,589.9957660660629,67058612397.023,1133793,435858,ETH,2020-12-01
6237,598.5351307508776,68037206650.388725,1036142,401717,ETH,2020-12-02
6238,616.907610173774,70134058521.94196,1071237,409059,ETH,2020-12-03
6239,571.577547170352,64988323512.32203,1091260,408018,ETH,2020-12-04
6240,595.8699681348864,67758424893.14997,1018823,400453,ETH,2020-12-05
6241,601.9152601227082,68454057736.70978,978137,375365,ETH,2020-12-06
6242,592.3523151262054,67374441223.47727,1056299,393556,ETH,2020-12-07
6243,554.7001187208505,63099338878.23861,1098406,401981,ETH,2020-12-08
6244,573.6882498149652,65267176437.69936,1101135,400365,ETH,2020-12-09
6245,560.7057654096582,63797654546.02909,1046971,379249,ETH,2020-12-10
6246,546.414769709713,62178991942.67634,1063736,402565,ETH,2020-12-11
6247,568.1924570032454,64664855118.780304,1058767,424053,ETH,2020-12-12
6248,589.9265837848689,67146290624.13324,1105687,451610,ETH,2020-12-13
6249,585.6040030999424,66662244447.76461,1200948,469111,ETH,2020-12-14
6250,589.396328500799,67101882287.33297,1167295,442871,ETH,2020-12-15
6251,636.4592216973567,72468574496.84108,1225605,485879,ETH,2020-12-16
6252,644.2332297859127,73362493919.0982,1296339,534635,ETH,2020-12-17
6253,653.6123774268141,74439373025.23691,1156974,474791,ETH,2020-12-18
6254,659.140645537081,75077882583.37056,1119894,476143,ETH,2020-12-19
6255,640.153102598009,72923865779.45421,1028581,403587,ETH,2020-12-20
6256,611.2448069985056,69639004514.39316,1091720,402169,ETH,2020-12-21
6257,634.1760750303162,72260106069.56902,1099665,406165,ETH,2020-12-22
6258,587.0722730706397,66900994416.58732,1213267,456561,ETH,2020-12-23
6259,612.8246000444663,69843848690.79265,1109475,424913,ETH,2020-12-24
6260,626.7206011177446,71435982942.68169,1095159,399942,ETH,2020-12-25
6261,635.8585943389987,72486294300.52196,1093671,406535,ETH,2020-12-26
6262,686.3050101196862,78246327993.41269,1129066,428412,ETH,2020-12-27
6263,731.9248296176013,83457486589.75633,1206560,463872,ETH,2020-12-28
6264,733.736914561986,83673866484.77634,1168978,451257,ETH,2020-12-29
6265,752.3758808117079,85809620552.8874,1185141,449682,ETH,2020-12-30
6266,737.9222196633661,84171115026.9094,1126726,425338,ETH,2020-12-31
6267,730.0237908474808,83280060840.48999,1099820,445278,ETH,2021-01-01
6268,775.75226891818,88507303209.26463,1133406,422461,ETH,2021-01-02
6269,988.2392341584771,112763734799.7415,1194969,492481,ETH,2021-01-03
